CustomerID,TenureMonths,Location,DeviceClass,GamesProduct,MusicProduct,EducationProduct,CallCenter,VideoProduct,UseMyApp,PaymentMethod,MonthlyPurchase
1814,37,1,2,0,1,1,0,1,1,2,132.47
2274,1,0,0,2,2,2,0,2,2,1,25.415
1011,57,0,1,1,0,0,0,1,1,2,91.13
6647,61,0,2,0,1,0,1,0,1,2,122.655
1067,2,0,1,0,0,0,0,1,1,1,85.41
1991,10,0,0,2,2,2,0,2,2,2,33.41
3970,11,0,2,0,1,1,1,0,1,0,122.46
4994,56,1,2,1,1,1,1,0,0,0,124.345
3867,53,1,1,0,0,1,0,0,1,3,78.78
6908,38,1,2,0,0,1,1,1,0,2,123.37
3048,27,1,0,2,2,2,0,2,2,2,25.415
781,27,0,2,0,0,0,1,0,0,0,103.35
6836,43,0,1,1,0,1,0,0,0,3,45.76
1749,1,1,1,0,0,0,0,0,0,0,32.89
2791,56,0,2,0,0,1,1,1,1,2,134.16
1091,71,0,1,0,1,0,0,1,1,0,64.155
6300,13,1,0,2,2,2,0,2,2,1,26.585
5994,17,0,2,0,0,0,0,0,0,0,92.04
5709,59,1,2,1,1,0,1,1,1,1,144.43
2608,22,1,0,2,2,2,0,2,2,3,32.825
5771,1,0,0,2,2,2,0,2,2,3,26.715
2290,7,0,1,1,0,0,0,1,1,3,90.61
1727,2,1,2,0,0,0,0,0,0,1,97.305
610,48,0,2,1,1,0,0,1,1,3,134.225
343,47,0,2,0,1,1,1,1,1,0,142.415
5488,24,1,1,1,0,0,1,0,0,3,73.255
3750,12,1,1,1,0,1,0,1,1,0,102.505
3215,61,1,1,0,1,1,1,1,0,3,66.755
97,1,0,1,0,1,0,0,0,0,1,65.845
4409,29,0,2,0,0,1,1,1,1,3,128.44
1537,1,0,2,0,0,0,0,0,0,0,91.39
3588,57,0,1,1,1,0,1,0,0,2,84.76
3648,71,0,1,1,1,1,1,1,1,2,110.24
5601,18,0,1,0,0,1,1,0,0,0,45.76
1517,13,0,2,0,1,1,1,0,0,0,116.22
6192,65,1,1,1,1,1,0,0,1,2,92.3
3669,9,0,1,1,0,1,1,0,1,1,66.04
2090,35,1,2,0,0,1,0,1,1,0,131.04
572,29,0,2,0,0,1,0,1,1,0,128.05
6398,60,0,0,2,2,2,0,2,2,2,27.235
5843,51,0,2,0,0,0,0,0,0,1,89.895
3062,27,1,1,0,0,1,1,0,0,0,77.285
4449,44,1,1,0,1,1,1,1,0,0,92.235
5091,63,1,1,0,0,1,1,1,1,3,103.74
5326,72,0,2,1,1,1,1,0,1,2,139.62
4701,51,0,1,1,1,1,1,1,1,3,108.225
370,4,0,2,0,1,1,0,1,1,3,129.74
1938,30,0,2,0,1,1,0,0,0,2,106.665
6389,3,0,0,2,2,2,0,2,2,2,26.26
6075,27,0,1,1,1,0,0,0,0,2,68.705
3670,3,0,0,2,2,2,0,2,2,1,25.545
3652,43,0,2,0,1,0,0,0,0,0,104.585
2361,45,0,1,1,1,1,0,1,1,2,102.44
4260,24,1,0,2,2,2,0,2,2,1,25.61
4372,62,0,2,0,0,1,1,1,1,2,139.88
6343,1,0,1,1,0,0,0,0,0,3,64.74
3737,72,1,2,1,1,0,1,0,1,3,127.075
4319,1,0,0,2,2,2,0,2,2,0,24.96
4840,8,0,1,0,0,0,0,0,0,2,58.045
4872,70,0,2,1,1,1,0,1,0,3,129.155
1171,15,0,0,2,2,2,0,2,2,3,33.02
5433,12,0,1,0,0,0,0,0,0,2,58.5
1422,13,0,2,0,0,0,0,0,1,0,105.105
6314,38,0,0,2,2,2,0,2,2,3,25.48
6193,3,1,0,2,2,2,0,2,2,1,27.56
6187,3,1,0,2,2,2,0,2,2,1,25.545
874,11,0,2,0,0,1,0,1,1,0,129.35
2297,60,0,0,2,2,2,0,2,2,3,25.025
2643,8,1,1,1,0,0,1,0,0,2,70.525
6098,47,0,0,2,2,2,0,2,2,3,26.325
840,1,1,1,0,0,1,0,0,0,1,65.585
581,67,0,2,1,1,1,0,1,1,0,144.69
204,21,0,2,0,1,1,1,1,1,0,144.56
1641,46,0,2,1,0,0,0,0,1,0,110.5
2014,59,1,0,2,2,2,0,2,2,3,25.09
3253,72,1,2,1,1,1,1,1,1,3,148.33
4331,0,0,0,2,2,2,0,2,2,1,25.805
905,7,0,2,0,0,0,0,0,1,1,110.76
631,38,0,2,0,0,1,0,1,1,2,129.025
4982,48,1,2,0,1,0,0,0,0,0,97.695
4506,16,1,0,2,2,2,0,2,2,1,26.65
1974,57,0,0,2,2,2,0,2,2,1,25.48
162,3,0,2,0,0,0,0,0,0,2,90.415
4794,43,0,1,1,0,1,1,1,1,3,78.52
6322,6,0,1,0,0,0,0,0,1,0,71.5
6241,36,1,1,0,1,0,1,0,0,2,45.305
875,1,0,1,0,0,0,0,0,0,1,57.395
1431,1,0,2,0,0,0,0,1,0,1,110.045
5928,18,0,2,0,1,1,0,1,1,3,131.69
4381,4,0,0,2,2,2,0,2,2,3,26.585
6540,35,0,0,2,2,2,0,2,2,3,25.61
2856,0,0,1,1,1,1,1,1,0,3,72.865
1861,1,0,2,0,0,0,0,0,0,0,96.785
2659,22,1,1,0,0,1,1,1,1,2,73.775
3384,51,0,1,1,0,0,1,1,1,2,99.32
6463,60,0,2,0,0,1,0,1,0,0,116.415
4647,55,0,2,0,1,0,0,0,0,3,101.075
3331,57,0,1,0,1,1,1,1,0,1,90.675
5758,9,1,0,2,2,2,0,2,2,3,25.805
5930,9,0,1,0,1,0,0,0,0,1,71.89
4897,22,0,1,0,1,1,0,1,0,2,84.825
2096,52,1,0,2,2,2,0,2,2,1,32.24
2003,15,1,2,0,1,1,0,1,1,2,136.955
546,22,0,1,1,0,0,1,1,1,0,102.96
1449,44,0,2,0,1,0,0,0,1,1,114.92
4866,14,0,0,2,2,2,0,2,2,1,25.35
2610,13,1,0,2,2,2,0,2,2,3,26.0
1900,49,0,2,0,0,0,0,0,1,0,109.85
5544,42,0,1,1,1,1,0,0,0,2,77.545
2757,42,0,0,2,2,2,0,2,2,2,26.975
1885,49,0,1,1,1,0,1,0,0,3,77.48
6807,48,0,1,1,0,1,1,1,0,2,90.61
2097,29,1,1,0,0,1,1,1,1,1,98.215
6121,72,0,1,1,1,1,1,0,1,2,106.99
6321,43,0,0,2,2,2,0,2,2,0,32.63
836,43,1,1,0,1,1,0,1,1,3,72.215
3471,53,0,0,2,2,2,0,2,2,3,25.87
5598,72,0,1,1,0,1,1,1,1,3,110.11
2171,72,0,0,2,2,2,0,2,2,3,25.74
6048,1,0,1,0,0,0,0,0,1,0,45.5
5993,6,0,1,1,0,1,1,1,1,1,104.325
398,1,0,1,0,0,0,0,0,0,1,33.54
2010,40,1,1,0,1,0,0,0,0,3,73.58
6764,72,0,1,0,1,0,1,1,1,3,69.745
1283,5,1,2,0,1,0,0,1,0,0,118.04
6199,47,1,0,2,2,2,0,2,2,1,25.675
5374,35,0,0,2,2,2,0,2,2,2,26.78
4256,63,1,0,2,2,2,0,2,2,1,25.415
1836,3,0,2,0,0,0,0,0,0,3,97.695
1019,21,0,2,0,1,0,0,0,0,2,96.265
1326,66,0,2,1,0,1,0,1,1,3,137.865
4348,21,0,0,2,2,2,0,2,2,1,25.935
475,19,1,2,0,1,0,0,0,0,3,96.005
2810,55,0,1,1,1,0,1,0,0,1,73.84
5278,2,0,0,2,2,2,0,2,2,2,26.91
1651,1,0,2,0,0,0,0,1,1,0,121.29
6533,1,0,0,2,2,2,0,2,2,1,26.325
6677,26,1,1,0,1,0,1,1,1,0,94.965
2528,49,1,1,1,0,0,1,0,0,3,46.54
1206,72,0,2,1,1,1,1,1,1,2,153.14
5638,8,0,2,0,0,0,0,0,0,0,95.55
5409,2,0,0,2,2,2,0,2,2,1,25.155
7032,6,0,1,0,0,0,0,1,1,0,57.72
867,38,0,1,0,1,1,1,1,0,3,91.195
2974,13,0,0,2,2,2,0,2,2,1,25.935
541,26,0,2,0,0,0,0,1,1,0,118.04
1132,24,1,2,0,1,0,0,1,1,0,131.625
6824,24,0,2,0,0,0,1,0,1,0,116.415
3390,67,0,2,0,1,0,1,1,0,3,122.33
5055,71,1,0,2,2,2,0,2,2,0,27.105
2962,71,0,2,0,1,1,0,1,1,0,128.96
4155,17,0,0,2,2,2,0,2,2,1,26.195
3259,27,1,1,1,1,0,0,0,0,2,72.085
4562,8,0,2,0,0,0,0,0,0,0,90.61
6954,54,1,2,0,0,1,0,0,1,3,116.22
2583,71,1,0,2,2,2,0,2,2,2,33.085
2813,36,0,1,1,0,1,1,1,1,3,78.91
5456,63,1,2,1,1,1,0,1,1,3,141.05
6099,69,0,0,2,2,2,0,2,2,2,33.8
3586,25,0,0,2,2,2,0,2,2,1,34.84
4596,59,0,2,0,1,1,0,0,0,0,108.225
5990,65,0,0,2,2,2,0,2,2,2,34.45
2630,37,1,2,0,0,0,0,0,0,1,91.455
6007,40,0,1,0,0,0,1,0,0,0,66.43
4475,72,1,2,1,1,1,1,1,1,3,145.73
1080,1,0,0,2,2,2,0,2,2,1,26.26
4283,72,1,0,2,2,2,0,2,2,2,26.13
2085,23,1,2,0,1,1,1,0,0,1,112.84
2452,72,0,2,1,1,1,0,1,1,3,143.845
2023,13,1,2,0,0,0,0,1,0,3,101.79
5402,1,0,0,2,2,2,0,2,2,1,25.415
226,50,1,2,0,1,1,0,1,1,2,135.005
1013,36,0,2,0,1,0,0,1,1,0,125.45
1929,45,0,0,2,2,2,0,2,2,3,33.67
4952,12,1,2,0,0,0,0,0,0,3,95.29
1404,5,0,2,1,0,1,0,0,0,0,109.85
2179,70,0,2,0,1,1,1,0,1,2,128.31
697,22,1,2,1,0,0,0,1,1,2,131.755
1124,66,1,2,0,0,1,1,1,1,3,137.735
3895,66,0,1,1,1,1,1,0,0,2,89.375
1778,40,0,2,1,1,0,0,0,0,3,102.96
4480,64,1,2,0,1,1,1,1,1,3,141.96
2634,27,1,1,0,0,0,1,1,1,2,93.08
3489,19,0,1,0,1,0,0,1,0,0,75.66
1037,2,0,2,0,0,1,0,0,0,0,102.115
2256,29,0,1,0,0,0,0,0,0,0,67.08
6713,43,1,0,2,2,2,0,2,2,1,26.0
6962,25,0,0,2,2,2,0,2,2,3,26.065
313,17,0,2,0,0,0,0,0,0,0,89.7
2649,40,1,1,0,0,1,1,1,1,1,104.975
2281,55,0,0,2,2,2,0,2,2,2,25.155
5037,10,1,1,0,0,0,0,0,0,1,59.8
2547,15,1,2,0,1,0,0,1,0,3,115.7
2159,27,0,1,0,1,1,1,1,1,2,110.24
3137,3,0,2,0,1,1,1,1,1,0,140.335
5850,33,0,2,0,0,0,0,0,0,2,91.52
3967,3,0,1,0,0,0,0,0,0,0,32.63
1428,32,0,2,0,0,0,0,1,1,3,124.995
4985,45,1,2,1,1,1,1,1,1,3,145.86
2520,66,0,0,2,2,2,0,2,2,3,25.935
6916,8,1,1,1,0,0,1,0,1,1,85.15
5195,8,0,1,1,0,0,1,0,1,2,85.865
448,21,0,2,1,0,1,0,1,1,2,135.72
5911,69,0,2,0,0,0,1,1,1,0,129.155
1284,28,1,2,0,1,1,0,1,1,0,137.995
3727,29,0,2,1,0,1,0,0,1,2,117.13
361,59,0,1,0,1,0,0,0,1,2,53.365
5671,30,1,2,0,0,0,1,1,1,2,122.72
5609,22,0,1,0,0,1,0,1,1,3,64.285
2460,34,0,1,1,0,0,1,0,0,2,79.105
22,5,0,0,2,2,2,0,2,2,1,27.365
2066,57,1,2,0,1,0,0,0,1,0,116.805
1653,1,0,1,0,0,0,0,0,1,1,45.565
702,19,1,2,0,0,1,0,0,0,0,103.805
5090,63,1,1,1,1,1,1,0,1,3,104.39
2743,57,0,1,1,0,1,0,1,1,0,69.875
1376,37,1,2,0,0,1,0,1,1,0,131.43
5721,29,1,1,1,0,1,1,0,0,3,75.4
2468,2,0,1,0,1,0,1,0,1,1,83.46
3754,8,1,2,0,0,0,0,0,0,3,90.935
2325,32,0,2,1,0,1,1,1,1,2,142.415
460,41,0,2,1,1,1,0,1,1,0,147.16
4183,36,0,0,2,2,2,0,2,2,2,24.96
4082,12,0,1,0,1,0,1,0,0,1,44.2
1486,1,0,0,2,2,2,0,2,2,1,26.065
3678,27,0,2,1,0,0,0,0,0,1,96.72
282,7,0,2,0,0,1,0,1,1,2,127.465
4308,4,1,0,2,2,2,0,2,2,1,26.065
3537,8,0,0,2,2,2,0,2,2,1,27.105
4934,39,0,0,2,2,2,0,2,2,1,32.76
2581,15,1,1,1,0,1,1,0,0,0,76.635
1368,43,1,2,0,0,1,1,1,1,0,139.815
6346,61,0,1,1,0,1,0,0,1,1,90.87
4716,19,0,0,2,2,2,0,2,2,1,33.28
597,23,0,2,1,0,0,1,1,1,0,129.805
4351,19,0,0,2,2,2,0,2,2,1,25.545
5717,17,1,2,0,0,0,0,1,1,0,120.315
6991,53,0,2,0,1,1,1,1,0,0,122.2
6631,10,0,2,0,0,0,0,0,0,0,97.565
5257,39,0,0,2,2,2,0,2,2,1,31.46
3468,19,0,0,2,2,2,0,2,2,3,26.325
4487,72,1,2,1,1,1,1,0,1,2,137.28
2990,37,0,1,1,1,1,1,0,0,0,87.685
6260,5,1,2,1,0,0,0,0,1,0,115.895
2544,19,1,1,0,1,0,1,0,1,2,84.955
5223,9,0,0,2,2,2,0,2,2,3,26.585
5148,60,0,2,0,0,1,0,1,1,3,131.495
4066,3,0,1,0,0,0,1,0,1,1,78.845
3988,66,0,2,1,1,1,0,1,1,2,142.025
6803,22,0,1,0,0,0,1,0,0,0,66.43
685,1,1,2,0,0,0,1,1,0,0,110.24
4478,16,1,0,2,2,2,0,2,2,3,25.155
3243,26,1,1,0,0,1,0,0,1,1,78.91
5444,69,1,0,2,2,2,0,2,2,2,26.26
4083,1,0,0,2,2,2,0,2,2,1,26.52
2837,42,0,1,0,1,1,0,0,1,3,58.63
3697,6,0,0,2,2,2,0,2,2,1,25.805
4040,64,0,2,0,1,1,0,0,1,0,120.705
2230,72,0,2,0,1,1,1,1,1,2,141.05
5133,27,0,1,1,0,1,1,1,0,3,90.155
2320,65,0,0,2,2,2,0,2,2,3,26.52
521,16,0,2,0,0,0,0,1,0,0,110.175
522,1,0,1,0,0,0,0,0,0,0,59.41
5494,72,1,2,1,1,0,1,0,0,3,110.24
5665,65,1,2,1,1,1,0,1,0,0,129.155
5662,66,1,0,2,2,2,0,2,2,3,33.41
6353,1,0,2,0,0,0,0,0,0,0,91.26
780,12,0,2,0,0,0,0,1,0,0,109.785
6841,42,0,2,0,0,1,0,0,0,0,103.87
6418,44,0,1,0,0,1,1,1,1,0,70.59
651,2,0,2,1,0,0,0,0,0,0,98.41
5242,16,0,0,2,2,2,0,2,2,0,25.675
2196,72,0,2,1,1,1,1,1,1,3,148.265
369,64,0,2,0,0,1,0,1,1,3,130.065
4606,10,0,0,2,2,2,0,2,2,1,26.585
4214,72,0,1,1,0,1,1,1,0,1,63.57
377,1,0,1,0,0,0,0,0,0,0,65.585
4935,59,0,2,1,1,1,0,0,0,0,116.675
2216,6,0,0,2,2,2,0,2,2,1,25.545
6826,71,0,1,1,1,1,1,1,1,3,113.425
1613,52,0,2,1,1,0,1,1,1,3,144.625
6315,9,0,2,0,0,1,0,0,1,3,110.89
3632,3,0,1,0,1,0,0,0,0,1,38.545
962,9,0,1,0,0,0,1,1,0,1,52.845
6334,61,0,1,0,0,1,1,1,1,2,105.3
6603,35,0,1,1,1,1,0,0,0,1,79.3
5359,46,0,1,1,0,1,1,0,0,1,49.725
359,4,0,2,0,1,0,0,0,0,0,101.985
3839,33,1,2,1,1,0,1,0,1,0,121.615
4700,2,0,1,0,1,0,0,0,0,1,63.96
1246,1,0,2,0,0,0,0,1,0,0,102.635
4899,36,0,0,2,2,2,0,2,2,3,26.455
3694,29,0,0,2,2,2,0,2,2,1,26.0
5944,2,0,0,2,2,2,0,2,2,1,26.065
2567,4,1,2,0,0,0,0,1,0,0,108.225
3423,72,0,1,1,1,1,1,1,1,2,83.785
2037,71,1,0,2,2,2,0,2,2,2,32.175
772,22,0,2,1,0,0,0,1,1,0,130.975
6470,60,0,2,1,0,0,1,1,1,0,126.36
3562,34,0,2,0,1,0,0,1,1,2,127.01
6660,63,1,1,1,0,0,0,0,0,2,65.845
6433,13,0,1,0,0,0,0,0,0,2,32.695
4649,57,0,0,2,2,2,0,2,2,2,25.87
1674,1,0,1,0,0,0,1,0,0,1,64.87
365,1,0,1,0,0,0,0,0,0,2,64.935
4919,12,0,0,2,2,2,0,2,2,3,26.13
4546,23,0,1,0,1,0,1,0,0,2,71.89
4327,1,0,2,0,0,1,0,0,0,0,98.215
147,12,0,1,1,0,1,1,0,0,1,80.145
6183,35,1,0,2,2,2,0,2,2,1,25.025
3088,53,0,2,1,1,1,0,0,0,0,118.04
5551,51,0,1,0,1,0,0,0,0,3,39.065
407,53,1,2,1,1,1,0,1,1,2,137.93
6499,21,0,0,2,2,2,0,2,2,1,25.48
3456,57,0,1,1,0,1,1,1,1,0,109.85
4182,70,0,1,0,1,1,1,0,1,2,66.365
3576,11,0,2,0,0,0,0,1,1,0,117.78
3271,12,1,0,2,2,2,0,2,2,0,26.195
1031,1,0,2,0,0,0,0,0,0,0,89.83
4600,68,0,1,1,1,1,0,1,0,3,94.9
855,4,1,2,0,0,0,0,0,1,0,102.895
3926,27,0,1,1,1,0,0,0,0,1,73.06
78,32,1,2,0,0,0,0,0,0,0,97.37
2247,1,0,0,2,2,2,0,2,2,1,25.805
5204,46,0,1,1,1,0,0,1,0,0,59.215
6653,1,1,0,2,2,2,0,2,2,1,26.39
6473,60,0,1,0,1,0,1,1,1,2,100.035
4829,72,0,1,1,1,1,1,1,1,3,84.435
788,5,0,1,1,1,1,1,0,0,1,56.225
2279,72,0,2,1,1,1,0,1,1,2,143.39
4095,9,0,0,2,2,2,0,2,2,1,25.675
3897,42,0,2,0,0,1,1,1,1,3,128.7
4575,51,0,2,0,0,0,0,1,1,3,113.815
5846,48,0,2,0,1,0,1,1,1,3,136.63
3631,48,0,2,0,0,1,0,0,1,3,118.365
6176,35,1,2,1,1,1,1,1,1,2,144.04
424,23,1,2,0,1,0,0,1,1,0,123.175
392,2,0,1,0,1,0,1,0,0,3,71.565
6925,21,1,2,0,0,0,1,1,0,0,111.865
6643,5,0,2,0,0,0,0,0,0,3,90.935
4200,14,0,0,2,2,2,0,2,2,1,25.155
2672,29,0,1,0,0,1,1,1,1,2,97.955
6438,15,0,1,0,0,1,0,1,1,0,65.975
4747,19,0,2,0,0,1,1,1,0,1,116.935
3493,8,0,0,2,2,2,0,2,2,2,25.415
1459,3,0,2,0,0,0,0,1,1,0,116.285
5074,69,1,0,2,2,2,0,2,2,3,26.715
6999,72,0,1,1,1,1,1,0,1,0,96.655
3835,13,1,1,1,0,0,0,0,0,3,67.73
5445,37,1,0,2,2,2,0,2,2,2,26.39
6858,72,1,0,2,2,2,0,2,2,1,25.675
5459,57,1,0,2,2,2,0,2,2,1,26.975
2355,50,0,1,0,0,1,1,1,0,0,90.545
2442,72,0,2,1,1,0,1,0,0,2,117.455
5472,50,1,0,2,2,2,0,2,2,1,26.715
464,1,0,2,0,0,0,0,0,0,0,93.145
163,1,0,2,0,0,1,0,0,0,1,96.98
6091,72,0,2,1,1,1,1,1,1,1,148.85
6302,51,1,0,2,2,2,0,2,2,3,25.48
6747,28,0,1,1,0,1,1,1,0,1,66.04
6982,67,0,1,1,1,0,1,0,0,2,83.915
2009,13,1,0,2,2,2,0,2,2,0,25.545
3084,27,1,1,0,1,0,1,0,0,1,72.995
900,18,0,2,0,0,0,0,1,1,0,123.11
5507,62,1,1,0,1,1,1,0,0,3,78.195
2293,71,0,1,1,0,1,1,0,1,3,92.105
4481,1,1,2,0,1,0,0,0,0,1,102.895
3716,27,0,1,0,1,0,1,0,0,0,69.94
5840,4,0,1,0,0,0,1,1,0,1,83.72
1764,27,0,2,0,1,0,0,0,0,0,105.885
1549,24,1,1,1,0,0,0,0,0,2,72.345
3029,47,1,2,1,1,1,0,0,1,0,124.93
5309,8,0,1,0,0,0,0,0,0,1,57.785
2044,54,1,2,1,1,0,1,1,1,3,140.4
767,53,0,1,0,1,1,0,1,1,0,70.785
1508,21,0,2,0,1,1,0,1,1,0,135.72
6843,27,0,0,2,2,2,0,2,2,3,25.22
4517,40,1,1,0,1,1,1,1,1,1,78.39
4219,71,0,1,0,1,1,1,1,1,3,108.29
5849,50,0,0,2,2,2,0,2,2,2,25.675
4597,30,0,1,0,1,1,1,0,1,2,91.325
3292,59,1,1,0,0,1,1,1,0,2,93.73
819,29,0,1,0,1,0,0,0,0,0,39.78
1403,10,0,1,0,0,0,1,0,0,0,38.545
1382,3,0,2,0,0,0,0,1,1,0,123.76
2148,43,0,1,0,1,1,1,1,1,3,110.63
1638,43,0,2,0,0,0,0,1,1,1,116.415
6771,35,0,2,1,0,0,0,1,1,0,128.765
399,2,0,1,1,1,0,0,0,1,0,55.38
882,21,0,2,1,0,1,0,1,1,0,135.07
3565,71,0,2,1,1,1,0,1,1,2,136.045
6288,23,1,1,0,0,0,1,0,0,2,39.455
1179,55,0,2,0,0,0,0,1,1,0,125.84
4244,41,1,2,0,1,0,0,0,0,0,104.325
4793,45,0,1,1,0,0,0,0,0,2,66.17
2130,17,0,1,0,0,0,0,0,0,1,57.98
456,1,0,2,0,0,0,0,0,0,0,90.87
1950,72,0,2,1,1,0,0,1,1,0,135.395
689,33,1,2,0,0,0,0,0,1,0,108.355
5561,66,0,2,1,1,1,1,1,1,2,150.54
1953,72,0,0,2,2,2,0,2,2,3,25.22
2710,11,0,1,1,0,0,0,1,0,2,84.695
5216,32,0,2,0,0,1,0,0,0,1,103.09
4349,64,0,1,0,1,1,1,0,1,3,97.045
6109,3,0,2,0,0,0,0,0,0,0,91.325
1884,58,0,1,0,1,0,1,0,0,3,77.87
6339,65,0,1,1,1,1,0,0,0,2,79.755
6218,26,1,2,1,0,1,1,0,0,3,113.295
2494,60,0,2,1,1,0,0,0,1,0,121.225
3036,65,1,1,0,1,1,0,1,1,2,69.55
3603,49,0,1,1,1,1,1,0,0,2,87.62
845,23,1,2,0,1,1,1,0,0,0,108.94
542,22,0,2,0,1,0,0,0,0,0,103.155
3724,71,0,0,2,2,2,0,2,2,0,31.85
4187,6,0,0,2,2,2,0,2,2,1,24.635
3679,7,0,2,0,0,1,0,0,0,0,97.37
5620,39,0,1,0,0,0,1,0,1,0,52.78
6749,3,0,2,0,1,0,0,0,0,2,96.98
4823,2,0,1,0,0,0,1,0,0,1,70.655
2964,1,0,1,1,0,0,0,0,0,1,66.625
2529,1,1,0,2,2,2,0,2,2,1,26.065
1048,20,0,2,0,0,0,0,0,1,3,111.54
1960,27,0,2,0,1,0,1,0,0,3,110.76
2530,7,1,2,0,0,1,0,1,0,0,109.655
5174,59,0,0,2,2,2,0,2,2,0,31.785
237,6,1,2,1,0,0,0,0,0,0,102.765
1133,1,1,2,0,0,0,0,1,0,0,103.415
5824,18,0,0,2,2,2,0,2,2,1,25.025
4259,4,1,1,0,0,1,0,0,0,0,38.87
5193,72,0,0,2,2,2,0,2,2,1,33.8
5281,6,0,1,1,0,0,0,0,0,0,64.285
6727,5,0,2,0,0,0,0,1,0,1,104.13
2978,68,0,1,1,0,1,0,1,1,2,70.33
5572,23,0,2,1,0,0,0,0,0,3,106.405
5406,31,0,2,0,0,0,0,0,1,0,110.305
4743,67,0,2,0,1,1,1,1,1,2,144.69
3919,6,0,1,0,0,0,1,0,0,1,65.065
3138,2,0,2,0,1,0,0,1,0,2,108.94
6279,62,1,0,2,2,2,0,2,2,2,25.805
4073,52,0,0,2,2,2,0,2,2,3,27.105
6047,34,0,1,0,0,1,1,1,0,2,83.46
3229,56,1,0,2,2,2,0,2,2,0,31.59
1826,6,1,1,1,1,0,0,0,0,3,72.67
593,6,0,2,1,1,1,1,0,1,2,127.595
2725,53,0,0,2,2,2,0,2,2,1,24.31
4137,61,0,1,1,1,1,1,0,1,0,103.22
560,8,0,2,0,0,0,0,0,1,3,110.76
5513,4,1,1,1,1,1,0,1,1,1,74.36
4942,32,0,0,2,2,2,0,2,2,3,25.74
243,8,1,2,1,0,0,1,1,1,3,130.39
4437,65,1,2,1,0,0,0,1,1,0,130.975
4868,55,0,2,0,0,0,0,0,0,0,96.2
405,63,1,2,0,1,1,0,1,1,0,139.75
1442,6,0,2,0,0,0,0,0,1,0,109.655
261,18,1,1,0,0,1,0,0,1,0,74.685
4709,47,0,1,1,1,1,1,1,1,2,113.035
7017,72,0,1,1,1,1,1,1,1,2,82.03
1689,1,0,0,2,2,2,0,2,2,1,26.52
1725,49,1,2,0,0,0,1,1,1,2,130.78
2496,36,0,1,1,0,1,1,1,1,3,102.96
6709,54,1,1,0,1,0,1,1,0,1,93.73
340,16,0,2,0,0,0,0,1,0,0,112.58
4901,53,0,1,1,0,1,1,1,0,2,100.62
1601,36,0,2,0,1,1,0,1,0,2,126.555
4576,9,0,2,0,0,0,0,1,1,1,114.92
3725,64,0,2,0,1,1,1,1,1,3,143.65
6974,48,0,1,0,1,1,0,0,1,3,59.215
2785,25,0,0,2,2,2,0,2,2,1,26.195
1523,68,0,2,1,1,0,0,0,1,3,125.515
5238,60,0,2,0,1,1,0,1,1,0,137.995
6246,37,1,2,0,0,0,1,1,1,3,130.39
6521,9,0,2,0,0,0,1,0,0,0,98.605
1766,9,0,2,0,0,0,0,0,1,0,103.415
6947,70,1,2,1,1,1,1,1,1,0,148.98
4037,12,0,0,2,2,2,0,2,2,2,25.22
5562,61,0,1,0,1,1,1,1,1,3,115.245
5703,72,1,1,1,1,1,1,1,0,2,97.63
6581,60,0,2,1,0,0,0,1,1,2,131.82
363,1,0,2,0,0,0,0,1,0,0,102.96
6966,65,0,2,0,1,1,1,1,1,3,144.04
6934,4,1,1,1,0,0,0,0,0,0,37.765
4443,18,1,2,0,1,1,0,0,0,0,101.14
5610,49,0,0,2,2,2,0,2,2,3,25.285
6500,48,0,0,2,2,2,0,2,2,2,26.26
2562,30,1,2,0,0,1,0,0,1,0,112.385
6680,62,1,1,1,0,1,0,0,0,3,71.175
6453,3,0,0,2,2,2,0,2,2,1,26.91
3083,60,1,2,1,0,0,0,0,0,0,105.235
6484,54,0,1,0,1,1,1,0,0,0,79.3
2102,43,1,2,1,1,1,1,1,1,3,149.565
632,2,0,1,0,0,0,0,0,0,1,31.785
2493,37,0,2,0,1,0,0,1,0,0,115.44
2665,32,0,0,2,2,2,0,2,2,2,26.065
5097,25,1,0,2,2,2,0,2,2,1,26.065
4406,41,0,1,0,1,0,0,0,0,3,73.19
5165,48,0,1,0,0,1,1,0,1,1,90.415
4987,71,1,0,2,2,2,0,2,2,1,25.48
2334,8,0,1,0,0,0,0,0,0,3,32.825
6238,34,1,2,0,1,1,1,1,1,0,141.57
3619,69,0,2,1,1,1,1,1,1,2,146.315
3883,27,0,0,2,2,2,0,2,2,1,26.78
5273,72,0,0,2,2,2,0,2,2,3,31.395
4211,17,0,0,2,2,2,0,2,2,1,25.155
1494,1,0,0,2,2,2,0,2,2,1,25.025
2401,29,0,1,0,1,1,0,1,1,3,104.13
3874,41,1,0,2,2,2,0,2,2,2,32.825
1232,24,0,2,1,0,0,0,0,0,0,102.505
2661,59,0,2,0,1,0,1,0,1,2,125.645
2817,1,0,1,0,0,0,0,1,1,1,81.64
6430,59,0,0,2,2,2,0,2,2,3,25.35
5818,26,0,2,0,0,1,1,1,1,0,128.245
4153,71,0,1,0,1,1,1,1,1,3,79.82
5239,72,0,0,2,2,2,0,2,2,0,26.715
3061,53,1,0,2,2,2,0,2,2,1,25.22
6018,39,0,0,2,2,2,0,2,2,2,33.085
6967,28,0,1,0,0,1,1,0,0,1,46.475
1735,21,1,2,0,0,1,1,1,1,0,137.93
2823,63,0,1,1,1,1,1,0,0,2,89.44
